txId,userId,amount,currency,timestamp,merchant,category,location
a6af6836-8883-46ef-8a04-0ccc3c88fddb,050a3c57-2b4e-4217-8a7f-896666b20e3b,19.01,USD,2026-06-20T09:47:00.000Z,Netflix,Entertainment,"San Diego, CA"
e2e5948d-2257-4c4d-891d-c60e584a5642,88c21214-8b0f-474a-939a-05c02cb96aaa,16.56,USD,2026-06-20T09:47:00.000Z,Airbnb,Travel,"San Diego, CA"
cd73c178-deff-4961-b233-c6b3866354e7,08743871-4ec1-4d38-92de-a11cc45d94fe,15.42,USD,2026-06-20T09:52:00.000Z,ConEd Electric,Utilities,"Chicago, IL"
e7787c3f-3bcc-449a-b92a-7a565a89826e,656d8a58-8eba-4b6c-b05f-f5ac0d549f35,56.22,USD,2026-06-20T09:52:00.000Z,Local Cafe,Dining,"Denver, CO"
6218ac23-d96f-4156-beba-1be3a7056868,d150472a-503f-4caa-b4bf-4f58ef7e491e,999.0,USD,2026-06-20T10:00:00.000Z,QuickCash Store,Retail,"Seattle, WA"
1c3273a9-aacb-4890-b48d-f8fcd2fcfd3d,e7126fe3-5063-475a-8605-bb37bd7174f6,23.72,USD,2026-06-20T10:02:00.000Z,Spotify,Entertainment,"Portland, OR"
fc623c99-e28d-4c71-9fd2-2dfbe033a613,ae71aa22-5cc5-428f-b147-27b7354401d0,36.35,USD,2026-06-20T10:06:00.000Z,Netflix,Entertainment,"Austin, TX"
5fd01ca4-421f-49cf-a68c-552d62eb7950,3811aae8-66f9-46f3-8c19-476ac2a8f8aa,64.23,USD,2026-06-20T10:11:00.000Z,Target,Retail,"Chicago, IL"
8f9f6ec5-c193-489e-aaac-c8dfe3512be4,e467227a-4f15-4a5a-aa85-9d6f81bac058,110.97,USD,2026-06-20T10:16:00.000Z,Netflix,Entertainment,"San Diego, CA"
c3bb89b7-c6a7-443b-9d7a-7f7ac86fb27c,c9e39aef-1dcf-4f43-ae62-f038867e21d9,47.39,USD,2026-06-20T10:16:00.000Z,Verizon Wireless,Utilities,"Austin, TX"
324f1cb8-d292-4536-a3c2-853b9a2e9b82,592b3eae-5872-48a3-a341-2866083e652a,106.85,USD,2026-06-20T10:16:00.000Z,Airbnb,Travel,"Miami, FL"
3c2f0576-ad21-460d-a66c-c65f02be1d47,b305a42e-7219-421d-a20c-d246bc318082,16.3,USD,2026-06-20T10:18:00.000Z,Walmart,Retail,"Seattle, WA"
ae028393-b88e-4959-b6cd-fa34147f36a8,d42e7b9e-e804-428d-ba7d-0969fd061d36,36.23,USD,2026-06-20T10:20:00.000Z,Local Cafe,Dining,"Boston, MA"
6bb3342f-5b16-46ee-a1ee-acd4eb85d749,cf3a49ea-0d8f-4875-8adb-b5dc38dc4037,43.26,USD,2026-06-20T10:25:00.000Z,City Water Co,Utilities,"Portland, OR"
0be07ab7-5a5a-4ab7-b9d5-4913276de82b,4574aef6-3810-47a1-9116-0659160dcbbc,125.44,USD,2026-06-20T10:30:00.000Z,Trader Joe's,Grocery,"Denver, CO"
41fdb56f-ac5d-4b77-8926-b837eead915d,66be6217-9fe7-4089-94cc-0fd0d0c801b3,69.45,USD,2026-06-20T10:32:00.000Z,Spotify,Entertainment,"Miami, FL"
ae8f079f-a091-4b34-99f2-ef824ae08ae5,72fa6095-1ad6-451d-9936-ab4e036749fe,99.5,USD,2026-06-20T10:36:00.000Z,Local Cafe,Dining,"San Diego, CA"
f7801a53-49e1-4908-96f0-d3b61a48daae,a319ef3b-d628-403d-b2d0-13c91e4df1fb,45.05,USD,2026-06-20T10:36:00.000Z,Costco,Grocery,"Austin, TX"
b9bb28cb-63c7-437f-b846-da41814cd6ea,f1d27a99-5b8c-4fee-8a19-6bc12bb39d00,45.16,USD,2026-06-20T10:37:00.000Z,Netflix,Entertainment,"Chicago, IL"
241d699e-79f5-4aed-a8e3-2925c9c6f7d5,c98b2c80-6dc3-4c2b-9ab6-9154226df535,125.61,USD,2026-06-20T10:40:00.000Z,Local Clinic,Health,"Chicago, IL"
20f8b629-0e17-4327-b2a3-bfaa7710114f,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,78.67,USD,2026-06-20T10:45:00.000Z,Starbucks,Dining,"Boston, MA"
8dc2e6b4-a090-445b-9a17-0a6122c61bb2,736d22ba-0c3f-4822-b569-4cad0f074e19,29.44,USD,2026-06-20T10:52:00.000Z,City Water Co,Utilities,"New York, NY"
ea90f907-4b36-4496-9b9c-5509f5b0d84d,e467227a-4f15-4a5a-aa85-9d6f81bac058,123.94,USD,2026-06-20T10:56:00.000Z,Whole Foods,Grocery,"San Diego, CA"
85b0476c-3a0c-4b7d-85c7-9200827adcf9,d95226ef-4b58-497c-9653-7d8197880204,63.4,USD,2026-06-20T10:57:00.000Z,Amazon Electronics,Electronics,"Portland, OR"
63b96a81-6273-49e3-b3c1-49048644ba5b,aebe23b4-073e-488a-ab9f-baf0b7958c24,61.72,USD,2026-06-20T11:00:00.000Z,Marriott Hotels,Travel,"Chicago, IL"
876e8db1-1bf2-48b7-802d-6a2f7b755184,f54ce4d7-e5bb-40df-b53f-b494a711e48a,171.46,USD,2026-06-20T11:07:00.000Z,City Water Co,Utilities,"Atlanta, GA"
680e7069-8c3c-4e97-a8a6-54b158f8b22e,3811aae8-66f9-46f3-8c19-476ac2a8f8aa,74.43,USD,2026-06-20T11:10:00.000Z,Apple Store,Electronics,"Chicago, IL"
7db23f47-e373-4bb7-b9c0-0ccd4741b41a,89339503-1571-4ad7-8dc7-6232dbd8c65c,40.48,USD,2026-06-20T11:15:00.000Z,Best Buy,Electronics,"San Diego, CA"
5c6fe467-33c1-4534-a848-e4f79ac43ddd,11f20eb4-e07b-4fe5-8ec7-a4404d10e8ae,15.17,USD,2026-06-20T11:17:00.000Z,Marriott Hotels,Travel,"Boston, MA"
1d001e8e-03af-4498-9595-7714d9563e42,050a3c57-2b4e-4217-8a7f-896666b20e3b,28.76,USD,2026-06-20T11:19:00.000Z,Best Buy,Retail,"San Diego, CA"
693a7d12-366a-451f-8cd8-ef6f358fab40,466a7aa7-408c-4552-b7a8-8b403f46746d,73.86,USD,2026-06-20T11:27:00.000Z,Verizon Wireless,Utilities,"Boston, MA"
210d225f-022c-4c06-b0bf-9ca04f50679a,b305a42e-7219-421d-a20c-d246bc318082,14.04,USD,2026-06-20T11:33:00.000Z,Apple Store,Electronics,"Seattle, WA"
4957b073-58c5-4f4b-8310-a6ac041f106f,4574aef6-3810-47a1-9116-0659160dcbbc,133.79,USD,2026-06-20T11:36:00.000Z,Walmart,Retail,"Denver, CO"
0451737d-ccfc-440f-ade6-416665deeda1,3ecca84c-4328-4c30-9d2c-03c3588db897,83.85,USD,2026-06-20T11:38:00.000Z,AMC Theatres,Entertainment,"Portland, OR"
731860ef-5dd6-4b57-a202-dcbb060ac286,e3eaa231-9e80-4060-a8a6-c715023f6aa4,20.87,USD,2026-06-20T11:39:00.000Z,Whole Foods,Grocery,"Chicago, IL"
628eb9e5-56c7-478a-bcd4-50957a4e5d01,37cada50-0fa2-47ef-9083-46955a0c8ebc,13.51,USD,2026-06-20T11:40:00.000Z,Verizon Wireless,Utilities,"San Diego, CA"
03081984-a862-41f0-9341-1a2953f0dd9e,0bc51f3a-96d2-4ecc-a21c-121f5bd10b32,85.74,USD,2026-06-20T11:48:00.000Z,Starbucks,Dining,"Denver, CO"
a90f2075-1fc1-4d0e-a3d6-6dc0900ac37e,5c30b07c-f088-4554-b422-927f3d53c9d3,45.47,USD,2026-06-20T11:50:00.000Z,Local Clinic,Health,"Miami, FL"
bed74f90-1beb-4989-b3eb-53874d194d90,0bc51f3a-96d2-4ecc-a21c-121f5bd10b32,102.98,USD,2026-06-20T11:53:00.000Z,Starbucks,Dining,"Denver, CO"
9cb9d967-fa8b-4e79-9db5-b5e043e21d05,99a4bd37-8790-40db-a577-58571ddb9117,71.68,USD,2026-06-20T11:55:00.000Z,Airbnb,Travel,"San Diego, CA"
bd5d1e75-edc0-4627-9afd-a500f1eef184,7d348482-da58-4550-b368-0acafe1c24fd,70.03,USD,2026-06-20T11:55:00.000Z,Local Cafe,Retail,"Atlanta, GA"
dc55bc4c-dbe7-44ae-a32b-9f31a7a8514a,77d0db98-f386-4c2e-9f16-aef6acab4e75,18.17,USD,2026-06-20T11:56:00.000Z,Airbnb,Travel,"Chicago, IL"
aeb06b37-920a-40c3-88b6-66c6daf42acf,bed6b0cf-4d11-4797-b5fe-a1ac2d8acbbe,49.12,USD,2026-06-20T11:58:00.000Z,Steam,Entertainment,"Miami, FL"
3dda2407-0ec2-4524-9e0e-abccc2449153,87b08a44-b1f8-4b41-8180-d84a05369205,38.37,USD,2026-06-20T12:00:00.000Z,Amazon Electronics,Electronics,"Miami, FL"
4322017b-fc9a-4b58-acec-23bfc6599746,d150472a-503f-4caa-b4bf-4f58ef7e491e,999.0,USD,2026-06-20T12:00:00.000Z,QuickCash Store,Retail,"Seattle, WA"
c23cfdd8-51ff-46ea-9dff-812a21241526,87b08a44-b1f8-4b41-8180-d84a05369205,33.2,USD,2026-06-20T12:01:00.000Z,Costco,Grocery,"Miami, FL"
6c919b32-1704-4199-ac09-a236f5e7e2a1,87b08a44-b1f8-4b41-8180-d84a05369205,39.96,USD,2026-06-20T12:03:00.000Z,CVS Pharmacy,Health,"Miami, FL"
f481196d-9982-4c51-9ed9-3f3611bd26b4,87b08a44-b1f8-4b41-8180-d84a05369205,46.06,USD,2026-06-20T12:06:00.000Z,Amazon Electronics,Electronics,"Miami, FL"
6b79d558-41a6-46d2-aca0-02141bff4b06,87b08a44-b1f8-4b41-8180-d84a05369205,23.61,USD,2026-06-20T12:06:00.000Z,Local Clinic,Health,"Miami, FL"
605cc8a3-c401-4e8a-801b-013f7bd9e0ab,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,75.38,USD,2026-06-20T12:07:00.000Z,CVS Pharmacy,Health,"Portland, OR"
6f7c369f-8b17-480e-a9fe-563c4e025625,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,101.12,USD,2026-06-20T12:09:00.000Z,CVS Pharmacy,Health,"Portland, OR"
90736edf-fcc2-4652-b829-fcbf8b07c009,ea0adf86-91fe-476b-bd6b-e0ecda9216a3,72.56,USD,2026-06-20T12:10:00.000Z,Target,Retail,"Miami, FL"
c66c778d-a183-4ca4-9503-4dbbcd88c26f,4574aef6-3810-47a1-9116-0659160dcbbc,72.11,USD,2026-06-20T12:10:00.000Z,Best Buy,Retail,"Denver, CO"
786a425b-15a3-4698-9700-fd9dce0bf164,87b08a44-b1f8-4b41-8180-d84a05369205,52.38,USD,2026-06-20T12:12:00.000Z,Local Grocer,Grocery,"Miami, FL"
9fc7532c-d899-4cf7-9e62-86854b80c4c0,87b08a44-b1f8-4b41-8180-d84a05369205,50.29,USD,2026-06-20T12:12:00.000Z,Walgreens,Health,"Miami, FL"
efe867c6-aaa6-4e8d-aea9-b542dc141c7d,466a7aa7-408c-4552-b7a8-8b403f46746d,76.77,USD,2026-06-20T12:14:00.000Z,Apple Store,Electronics,"Boston, MA"
9321b580-6719-4438-a94c-850c419f0f6c,d95226ef-4b58-497c-9653-7d8197880204,54.77,USD,2026-06-20T12:14:00.000Z,Walgreens,Health,"Portland, OR"
0346e892-a837-49a4-9d8f-17a8dc3f0e44,87b08a44-b1f8-4b41-8180-d84a05369205,27.79,USD,2026-06-20T12:20:00.000Z,Costco,Grocery,"Miami, FL"
7a09ffe4-0e4f-4734-8165-4a9f654bcd38,e557fe7b-8ea2-4e36-be21-5ffe41c913f2,85.97,USD,2026-06-20T12:24:00.000Z,CVS Pharmacy,Health,"Denver, CO"
0a96874d-f7d4-4a8a-9aaf-7624162f949e,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,72.96,USD,2026-06-20T12:27:00.000Z,Walgreens,Health,"Boston, MA"
217f2869-97ee-41db-91a8-47eb88ca8ad5,7d348482-da58-4550-b368-0acafe1c24fd,92.31,USD,2026-06-20T12:29:00.000Z,Target,Retail,"Atlanta, GA"
882ead53-a7f7-4592-bdd0-7273c2ec26df,88671cc0-75ba-476c-a1ed-11109a99ce8d,67.93,USD,2026-06-20T12:30:00.000Z,Best Buy,Retail,"Denver, CO"
71ad1991-6464-42df-8e96-50b93e0b7d59,d42e7b9e-e804-428d-ba7d-0969fd061d36,44.59,USD,2026-06-20T12:32:00.000Z,Uber,Travel,"Boston, MA"
de688aa3-3c2d-42b1-843a-c06f808a4869,26389fcf-26b9-4a9f-bc40-99896a12bd2c,42.87,USD,2026-06-20T12:35:00.000Z,Best Buy,Electronics,"Atlanta, GA"
4387c4a2-09c2-4167-90d0-c3cd48a255ab,cf3a49ea-0d8f-4875-8adb-b5dc38dc4037,32.04,USD,2026-06-20T12:36:00.000Z,Delta Airlines,Travel,"Portland, OR"
a069c1b5-39e4-416f-b1b8-b9b79c11dc4c,0dbf47ec-ae86-4ec9-98e6-591cb6788fb7,21.49,USD,2026-06-20T12:36:00.000Z,Target,Retail,"San Diego, CA"
641b2dcd-59fa-45fc-bd3a-1071986058d3,b718f114-f257-4d7a-a82c-7906a2a9af33,85.62,USD,2026-06-20T12:38:00.000Z,Walmart,Retail,"Denver, CO"
c2ba1b5c-44a3-4115-bc28-77f3ddc05a06,e9aaba97-fe92-42f5-8181-363d12f43756,73.52,USD,2026-06-20T12:41:00.000Z,Local Grocer,Grocery,"Denver, CO"
5478aa35-aff5-4975-a854-4f1e4a9cdbe7,edadf139-f62c-4ba6-9ba4-eb021dac389c,41.36,USD,2026-06-20T12:45:00.000Z,Walgreens,Health,"San Diego, CA"
2b915ad7-fc0d-4b71-a9df-fb34c1b861c4,87b08a44-b1f8-4b41-8180-d84a05369205,25.44,USD,2026-06-20T12:46:00.000Z,CVS Pharmacy,Health,"Miami, FL"
c41b8296-e783-40af-b76a-2fdf8cf8892b,3b0ecd37-ad2b-40cf-9c91-ce960d407a21,30.44,USD,2026-06-20T12:46:00.000Z,Uber,Travel,"Miami, FL"
015db2ab-a6a6-431a-8483-3552815d1a74,501a8925-3730-46f0-b974-6723d1fa4429,66.26,USD,2026-06-20T12:55:00.000Z,CVS Pharmacy,Health,"New York, NY"
ee59b478-39eb-4bb8-b336-c21c92834a83,c45b68bc-c66a-407d-af11-e7b51a2ef93d,50.97,USD,2026-06-20T12:57:00.000Z,Steam,Entertainment,"Austin, TX"
342bc7a0-27a5-4f72-97d4-c571395f6b1d,1f60b388-b07c-485d-92ff-66ce27088ba5,12.04,USD,2026-06-20T13:00:00.000Z,Best Buy,Electronics,"San Diego, CA"
62dc6b0f-8967-4302-9494-bacf927e377d,aebe23b4-073e-488a-ab9f-baf0b7958c24,49.51,USD,2026-06-20T13:02:00.000Z,Apple Store,Electronics,"Chicago, IL"
8367d90c-8874-4174-944a-b05a3943a6a7,7583612c-2e4e-4374-a9ea-101412333b65,121.12,USD,2026-06-20T13:03:00.000Z,City Water Co,Utilities,"Atlanta, GA"
c6cbfea1-6aa7-4423-b8a4-61b00d0d84c8,f26de814-d566-49b3-b350-1341a05d314c,28.19,USD,2026-06-20T13:06:00.000Z,Trader Joe's,Grocery,"Austin, TX"
e203ef98-fb7e-48e8-80a0-1cc5b81cc5f5,c2970d04-8e95-4d6a-9036-bfca08d0c09b,116.72,USD,2026-06-20T13:06:00.000Z,Trader Joe's,Grocery,"Chicago, IL"
1686819a-0cb5-4b43-85e3-7991e2bb3ef5,5e0b67a4-180e-40c3-bc89-61634173593c,59.74,USD,2026-06-20T13:08:00.000Z,ConEd Electric,Utilities,"Seattle, WA"
b2b4ff66-9281-440a-b755-249490661b5b,89339503-1571-4ad7-8dc7-6232dbd8c65c,61.79,USD,2026-06-20T13:12:00.000Z,Verizon Wireless,Utilities,"San Diego, CA"
df5c6fb5-68a3-416f-abdd-1ead491c1db6,e3eaa231-9e80-4060-a8a6-c715023f6aa4,15.72,USD,2026-06-20T13:14:00.000Z,Verizon Wireless,Utilities,"Chicago, IL"
3d183110-5718-401c-9339-fbac66f31d5a,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,112.18,USD,2026-06-20T13:14:00.000Z,Apple Store,Electronics,"Portland, OR"
fb15f7d1-b41c-4ab4-9640-19cf26af52ce,592b3eae-5872-48a3-a341-2866083e652a,118.67,USD,2026-06-20T13:14:00.000Z,Airbnb,Travel,"Miami, FL"
fee31ea0-7c3e-456b-a14b-0424a345f8d1,1ea156b5-5f14-409c-bf1b-071ba56d69eb,109.2,USD,2026-06-20T13:15:00.000Z,Spotify,Entertainment,"New York, NY"
4c781ecc-bd20-4dd3-89d2-54f1ef60818a,a197c160-e8c2-4fff-bd0a-152bedbf666f,37.98,USD,2026-06-20T13:19:00.000Z,Best Buy,Electronics,"Seattle, WA"
31b06a58-5827-4bc4-b05e-ac66f17c5942,d42e7b9e-e804-428d-ba7d-0969fd061d36,64.29,USD,2026-06-20T13:20:00.000Z,Airbnb,Travel,"Boston, MA"
38511dc9-b5ca-4438-a44f-b64f14921b3a,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,48.9,USD,2026-06-20T13:20:00.000Z,Walgreens,Health,"Boston, MA"
85f56134-0356-4e89-a920-f645fe7f9d22,e557fe7b-8ea2-4e36-be21-5ffe41c913f2,80.15,USD,2026-06-20T13:23:00.000Z,Apple Store,Electronics,"Denver, CO"
49623e35-e7e2-43a1-9340-a020bf455013,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,66.29,USD,2026-06-20T13:25:00.000Z,Chipotle,Dining,"Boston, MA"
276f4369-180d-4762-9ded-95aa8eebf251,4e776314-f9b4-4be1-b588-431f63e34234,28.16,USD,2026-06-20T13:29:00.000Z,Delta Airlines,Travel,"Chicago, IL"
12279524-ed74-4ba0-97b6-4e3a6c8c8066,f0eb0c8c-693c-44d3-83b1-cea1d01dba9c,106.8,USD,2026-06-20T13:33:00.000Z,Amazon Electronics,Electronics,"Portland, OR"
624bf616-9c2a-4702-8434-1caaaff40b10,501a8925-3730-46f0-b974-6723d1fa4429,59.09,USD,2026-06-20T13:36:00.000Z,Delta Airlines,Travel,"New York, NY"
702a752e-9937-45c0-8df5-0a8a191ae9d1,0b54c81a-0c5e-417d-a964-5e00b9ca6a8b,95.14,USD,2026-06-20T13:44:00.000Z,Local Cafe,Dining,"Denver, CO"
16c4c6cd-a03e-4785-bc5e-cda7f8ea519c,cf3a49ea-0d8f-4875-8adb-b5dc38dc4037,25.27,USD,2026-06-20T13:44:00.000Z,Trader Joe's,Grocery,"Portland, OR"
eed930c8-2a98-41fd-b62d-f7d02f1d2b1f,466a7aa7-408c-4552-b7a8-8b403f46746d,70.07,USD,2026-06-20T13:46:00.000Z,Best Buy,Electronics,"Boston, MA"
761df16f-22f7-4543-8eeb-83485632394a,7583612c-2e4e-4374-a9ea-101412333b65,53.44,USD,2026-06-20T13:49:00.000Z,Marriott Hotels,Travel,"Atlanta, GA"
38857a21-49d7-4d68-bc07-21e352f6fb83,a197c160-e8c2-4fff-bd0a-152bedbf666f,66.73,USD,2026-06-20T13:50:00.000Z,Local Cafe,Dining,"Seattle, WA"
6bfb5152-e876-4cb5-91da-990d125d52e6,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,72.38,USD,2026-06-20T13:54:00.000Z,Spotify,Entertainment,"Boston, MA"
6e69a088-2793-41e5-971b-9386102060a9,7d348482-da58-4550-b368-0acafe1c24fd,53.62,USD,2026-06-20T13:57:00.000Z,Spotify,Entertainment,"Atlanta, GA"
e89d7f11-2642-4055-bef0-286dc75bc15b,88c14721-e6b4-41c1-a711-513e76135837,103.07,USD,2026-06-20T13:57:00.000Z,Local Clinic,Health,"Seattle, WA"
31fa165c-65c8-4040-b292-d3b7aa326a84,c2970d04-8e95-4d6a-9036-bfca08d0c09b,84.09,USD,2026-06-20T14:00:00.000Z,Amazon Electronics,Electronics,"Chicago, IL"
3e100342-aae5-4fc5-893a-d026f77471d0,d150472a-503f-4caa-b4bf-4f58ef7e491e,999.0,USD,2026-06-20T14:00:00.000Z,QuickCash Store,Retail,"Seattle, WA"
a16717c7-575b-4808-b4d8-91a024ca11be,b718f114-f257-4d7a-a82c-7906a2a9af33,78.99,USD,2026-06-20T14:00:00.000Z,Starbucks,Dining,"Denver, CO"
8d1879d8-ab3c-4ea9-9cf5-626072211597,37cada50-0fa2-47ef-9083-46955a0c8ebc,9.89,USD,2026-06-20T14:04:00.000Z,Verizon Wireless,Utilities,"San Diego, CA"
348ec11a-655a-4eac-ad69-f30f74973ba4,e467227a-4f15-4a5a-aa85-9d6f81bac058,66.07,USD,2026-06-20T14:07:00.000Z,Steam,Entertainment,"San Diego, CA"
6d5a26e1-7fef-4c34-bca4-8be43a56cc62,d5360ada-8188-408b-bf1b-29b0409b8c56,32.51,USD,2026-06-20T14:10:00.000Z,Amazon Electronics,Electronics,"Miami, FL"
6924e47b-b785-4d63-bc75-8c77575519cf,31690bee-60c0-430a-b06c-817d7f663792,124.67,USD,2026-06-20T14:10:00.000Z,Local Clinic,Health,"Portland, OR"
df09e5d5-cf74-45bd-8f2e-c9d381378152,94908ed0-a5cc-4e3d-93f0-51ded1bb9a78,89.24,USD,2026-06-20T14:12:00.000Z,Local Grocer,Grocery,"Boston, MA"
3dbe00b0-2aae-476b-bec4-e2af8e9bb89a,e3eaa231-9e80-4060-a8a6-c715023f6aa4,15.1,USD,2026-06-20T14:16:00.000Z,Spotify,Entertainment,"Chicago, IL"
0e93f3d3-b2af-4728-adfe-5dfb71ebcc5e,08743871-4ec1-4d38-92de-a11cc45d94fe,25.51,USD,2026-06-20T14:22:00.000Z,Netflix,Entertainment,"Chicago, IL"
0be1b0a6-ca31-4877-bfe2-77350a87dfbc,f4280e8c-255f-42c7-a946-ec510547ebfd,29.9,USD,2026-06-20T14:22:00.000Z,Best Buy,Retail,"Portland, OR"
bb151b0f-23a6-4d77-a98c-4ddddbcee5fb,501a8925-3730-46f0-b974-6723d1fa4429,44.19,USD,2026-06-20T14:24:00.000Z,Delta Airlines,Travel,"New York, NY"
cd48e3ce-8145-4e40-9829-9fdde7dd13a7,972d2c29-5548-4168-a51d-309fe045d397,48.87,USD,2026-06-20T14:29:00.000Z,Amazon Electronics,Electronics,"Denver, CO"
a31b608e-9e93-4cdb-bc9d-73523ff48b3f,b305a42e-7219-421d-a20c-d246bc318082,12.7,USD,2026-06-20T14:31:00.000Z,Starbucks,Dining,"Seattle, WA"
d133aefc-4d1e-4620-9ecc-affd1c53668a,3d7c5bf5-a442-4632-92e5-a11bbea62ab2,33.74,USD,2026-06-20T14:34:00.000Z,Chipotle,Dining,"Portland, OR"
ac46b16e-262b-4fb6-8ab7-f92fb14a7a86,77d0db98-f386-4c2e-9f16-aef6acab4e75,21.5,USD,2026-06-20T14:34:00.000Z,Airbnb,Travel,"Chicago, IL"
793904fe-7d5b-4d65-9e88-a9a12972e2b4,f686bc3c-e5d6-4134-8b50-02dcd96c159d,32.33,USD,2026-06-20T14:36:00.000Z,Marriott Hotels,Travel,"Miami, FL"
d365c12b-94e5-4226-98fe-93250fe66281,d2b51847-f128-45d1-bde8-027e99c12694,53.53,USD,2026-06-20T14:36:00.000Z,Airbnb,Travel,"Austin, TX"
b068802c-03fc-4c62-a7ab-b8a6975f261f,3ecca84c-4328-4c30-9d2c-03c3588db897,109.94,USD,2026-06-20T14:41:00.000Z,Uber,Travel,"Portland, OR"
7ba42719-ce1a-4cc4-9dc5-dd43e1221aae,4e776314-f9b4-4be1-b588-431f63e34234,28.29,USD,2026-06-20T14:44:00.000Z,Local Cafe,Retail,"Chicago, IL"
0bc45804-d746-492d-8aa2-0748b9f94e89,72fa6095-1ad6-451d-9936-ab4e036749fe,124.9,USD,2026-06-20T14:46:00.000Z,Uber,Travel,"San Diego, CA"
2674c12b-7bc2-4e3b-80ae-7a25afe0dfd0,99a4bd37-8790-40db-a577-58571ddb9117,86.24,USD,2026-06-20T14:47:00.000Z,Best Buy,Electronics,"San Diego, CA"
ca058c0e-938e-4df2-ad6c-e3611eeca9a6,d150472a-503f-4caa-b4bf-4f58ef7e491e,77.72,USD,2026-06-20T14:47:00.000Z,Best Buy,Electronics,"Seattle, WA"
d4262601-0cf3-4d6c-860c-ee5e7f66e9a4,ea0adf86-91fe-476b-bd6b-e0ecda9216a3,131.58,USD,2026-06-20T14:49:00.000Z,Verizon Wireless,Utilities,"Miami, FL"
fef46cef-7523-46c6-b1a3-e86d248798a1,0bc51f3a-96d2-4ecc-a21c-121f5bd10b32,100.31,USD,2026-06-20T14:49:00.000Z,H&M,Retail,"Denver, CO"
0142fbea-7459-4345-83a9-eafbeb41fc67,fc6da102-b705-482f-a24b-0722fa2c9ac1,97.04,USD,2026-06-20T14:57:00.000Z,Netflix,Entertainment,"San Diego, CA"
78b75e48-9cbb-47ca-bc2a-3801930010a5,1ea156b5-5f14-409c-bf1b-071ba56d69eb,145.95,USD,2026-06-20T14:58:00.000Z,Verizon Wireless,Utilities,"New York, NY"
e995b533-b6e7-42f9-a907-f346de5f9704,972d2c29-5548-4168-a51d-309fe045d397,58.31,USD,2026-06-20T15:03:00.000Z,Whole Foods,Grocery,"Denver, CO"
c4fa4e69-5ecc-4c3b-b030-b39a16a93a7c,c2970d04-8e95-4d6a-9036-bfca08d0c09b,92.85,USD,2026-06-20T15:05:00.000Z,Marriott Hotels,Travel,"Chicago, IL"
11e54cdc-f6a2-405b-9b56-9fc214f93492,66be6217-9fe7-4089-94cc-0fd0d0c801b3,40.5,USD,2026-06-20T15:07:00.000Z,Spotify,Entertainment,"Miami, FL"
2f634b56-76f3-48eb-b922-a138fbeb633f,1f60b388-b07c-485d-92ff-66ce27088ba5,17.44,USD,2026-06-20T15:08:00.000Z,Steam,Entertainment,"San Diego, CA"
8ee67415-38cf-4133-a20e-14ff8913cd62,e9aaba97-fe92-42f5-8181-363d12f43756,91.92,USD,2026-06-20T15:08:00.000Z,Whole Foods,Grocery,"Denver, CO"
7d11515a-967d-408e-ab5d-2d4a7b10795c,99a4bd37-8790-40db-a577-58571ddb9117,63.83,USD,2026-06-20T15:09:00.000Z,Netflix,Entertainment,"San Diego, CA"
11ae169a-5248-4e3c-9ef6-6093b240ac84,050a3c57-2b4e-4217-8a7f-896666b20e3b,18.42,USD,2026-06-20T15:11:00.000Z,Spotify,Entertainment,"San Diego, CA"
a188f2db-72cb-46f4-a6e8-ea352efc3210,88c21214-8b0f-474a-939a-05c02cb96aaa,12.15,USD,2026-06-20T15:12:00.000Z,Steam,Entertainment,"San Diego, CA"
89c7c7ec-474b-4126-97e4-55f4dcc4da7e,35c627f3-d9cd-4a94-9ac8-17dd62fd368b,65.67,USD,2026-06-20T15:15:00.000Z,Chipotle,Dining,"Boston, MA"
800da9ef-1d99-4cf9-93aa-8295792eaa1b,972d2c29-5548-4168-a51d-309fe045d397,71.8,USD,2026-06-20T15:17:00.000Z,Local Grocer,Grocery,"Denver, CO"
63b51974-9daf-4324-83b7-fa15cad3ebe6,ed8bf1e5-f3c2-4e39-aa9d-5d655601cc7e,101.13,USD,2026-06-20T15:20:00.000Z,AMC Theatres,Entertainment,"Seattle, WA"
ecca6123-67d5-49c0-8baa-0f9931117413,edadf139-f62c-4ba6-9ba4-eb021dac389c,29.83,USD,2026-06-20T15:24:00.000Z,Chipotle,Dining,"San Diego, CA"
6ab31738-b839-4b00-a246-e138c3f552f8,37cada50-0fa2-47ef-9083-46955a0c8ebc,21.84,USD,2026-06-20T15:29:00.000Z,City Water Co,Utilities,"San Diego, CA"
4264d9fb-a2ec-4859-916c-27b5d032f089,c98b2c80-6dc3-4c2b-9ab6-9154226df535,93.37,USD,2026-06-20T15:30:00.000Z,Trader Joe's,Grocery,"Chicago, IL"
